GEO_ID|B01003_E001|B01003_M001
1400000US25021413500|4721|606
1400000US25021414100|5645|512
1400000US25021414200|7502|572
1400000US25021414300|5331|489
1400000US25021415101|5683|598
1400000US25021415103|4166|359
1400000US25021415104|3638|550
1400000US25021415201|3771|548
1400000US25021415202|3241|536
1400000US25021415300|3960|498
1400000US25021416101|5875|466
1400000US25021416102|4167|795
1400000US25021416200|6786|814
1400000US25021416300|5410|603
1400000US25021416400|6282|665
1400000US25021417100|6139|562
1400000US25021417201|5161|701
1400000US25021417202|3804|551
1400000US25021417300|3512|395
1400000US25021417400|3078|386
1400000US25021417501|5702|870
1400000US25021417502|4643|443
1400000US25021417601|5426|762
1400000US25021417602|4909|639
1400000US25021417702|2701|423
1400000US25021417703|2131|208
1400000US25021417704|4187|848
1400000US25021417801|5587|570
1400000US25021417802|3279|462
1400000US25021417901|7413|847
1400000US25021417902|3765|544
1400000US25021418002|7239|746
1400000US25021418003|2786|465
1400000US25021418004|5208|710
1400000US25021418101|4878|758
1400000US25021418102|3555|692
1400000US25021418201|6219|837
1400000US25021419100|5901|688
1400000US25021419200|5386|578
1400000US25021419300|4016|505
1400000US25021419400|3222|515
1400000US25021419500|3582|515
1400000US25021419601|1302|236
1400000US25021419602|6109|736
1400000US25021419700|4582|618
1400000US25021419800|4662|439
1400000US25021420101|6048|1059
1400000US25021420102|3800|535
1400000US25021420201|3030|430
1400000US25021420202|6752|580
1400000US25021420301|7344|1116
1400000US25021420302|7709|816
1400000US25021421100|5508|549
1400000US25021421200|5812|550
1400000US25021422100|5546|555
1400000US25021422201|2119|360
1400000US25021422202|7279|727
1400000US25021422301|3436|695
1400000US25021422303|4778|482
1400000US25021422304|2006|406
1400000US25021422401|3357|506
1400000US25021422402|4078|650
1400000US25021422501|4372|400
1400000US25021422502|6101|813
1400000US25021422600|7050|917
1400000US25021422700|3923|461
1400000US25021422800|3741|462
1400000US25021423101|3517|462
1400000US25021423102|4841|465
1400000US25021440101|6772|301
1400000US25021440102|3100|302
1400000US25021441202|3002|240
1400000US25021441203|3793|364
1400000US25021441204|5510|398
1400000US25021442101|5584|605
1400000US25021442103|7205|732
1400000US25021442104|5632|628
1400000US25021442105|2144|402
1400000US25021442201|3951|349
1400000US25021442203|3978|527
1400000US25021442204|4573|810
1400000US25021443103|4215|551
1400000US25021443104|4649|541
1400000US25021443105|2167|320
1400000US25021443106|6129|976
1400000US25021456101|3746|620
1400000US25021456102|5545|718
1400000US25021456200|3910|556
1400000US25021456301|2159|455
1400000US25021456302|4692|647
1400000US25021456401|2801|441
1400000US25021456402|6221|625
1400000US25021457100|4753|36
1400000US25021457200|6049|593
1400000US25021980000|0|14
1400000US25023500101|3484|423
1400000US25023500103|2867|645
1400000US25023500104|3747|392
1400000US25023501101|3545|401
1400000US25023501102|8680|683
1400000US25023501201|4322|572
1400000US25023501203|2444|271
1400000US25023501204|5194|525
1400000US25023502101|6603|1038
1400000US25023502102|4966|718
1400000US25023502200|6140|776
1400000US25023503101|7344|711
1400000US25023503102|7456|712
1400000US25023504101|5409|389
1400000US25023504102|5900|387
1400000US25023505102|5676|598
1400000US25023505103|3027|686
1400000US25023505104|3851|576
1400000US25023505201|1918|251
1400000US25023505202|4673|455
1400000US25023506102|5851|671
1400000US25023506103|2661|795
1400000US25023506104|4153|530
1400000US25023506202|2740|364
1400000US25023506203|5695|652
1400000US25023506205|2196|540
1400000US25023506206|2499|362
1400000US25023507101|5559|535
1400000US25023507103|4162|441
1400000US25023507104|6389|718
1400000US25023508101|7249|739
1400000US25023508102|4920|546
1400000US25023508200|6166|563
1400000US25023509101|7368|691
1400000US25023509102|6414|693
1400000US25023510100|4865|710
1400000US25023510200|7292|870
1400000US25023510300|4293|796
1400000US25023510400|3954|669
1400000US25023510501|3698|728
1400000US25023510503|3876|519
1400000US25023510504|2676|675
1400000US25023510505|4383|649
1400000US25023510600|3460|526
1400000US25023510700|6946|1150
1400000US25023510800|7632|1225
1400000US25023510900|2389|517
1400000US25023511000|3054|539
1400000US25023511100|5698|626
1400000US25023511200|5431|843
1400000US25023511301|6362|673
1400000US25023511302|3770|551
1400000US25023511400|4221|891
1400000US25023511500|5022|829
1400000US25023511601|4415|725
1400000US25023511602|3449|614
1400000US25023511701|5241|544
1400000US25023511702|2953|475
1400000US25023520100|7217|791
1400000US25023520201|3515|417
1400000US25023520202|6276|807
1400000US25023521101|4582|415
1400000US25023521102|3497|615
1400000US25023521201|3207|477
1400000US25023521202|3929|403
1400000US25023522101|4738|491
1400000US25023522102|5877|493
1400000US25023523100|3419|406
1400000US25023523201|3055|319
1400000US25023523203|4393|509
1400000US25023523204|3553|440
1400000US25023524101|3363|320
1400000US25023524102|4319|322
1400000US25023525101|7289|568
1400000US25023525104|7408|808
1400000US25023525204|4033|548
1400000US25023526100|7734|23
1400000US25023530100|4440|522
1400000US25023530200|4458|489
1400000US25023530300|3823|506
1400000US25023530400|5779|708
1400000US25023530500|5861|718
1400000US25023530600|6562|517
1400000US25023530700|6440|756
1400000US25023530801|6724|804
1400000US25023530802|4612|599
1400000US25023530902|4485|642
1400000US25023530903|6162|616
1400000US25023530904|3310|718
1400000US25023540101|4553|533
1400000US25023540102|2657|289
1400000US25023540103|4522|557
1400000US25023541100|5770|18
1400000US25023542101|7586|804
1400000US25023542102|2580|229
1400000US25023542200|6130|593
1400000US25023542301|3998|537
1400000US25023542302|4066|441
1400000US25023543100|2934|24
1400000US25023544100|5784|559
1400000US25023544200|5861|561
1400000US25023545100|7151|856
1400000US25023545200|7049|717
1400000US25023545300|4221|647
1400000US25023545400|4805|570
1400000US25023560100|6563|14
1400000US25023561100|5312|16
1400000US25023561400|6022|616
1400000US25023980200|1461|295
1400000US25023980300|2456|46
1400000US25023990003|0|14
1400000US25025000101|1666|384
1400000US25025000102|4023|772
1400000US25025000201|4332|811
1400000US25025000202|3703|430
1400000US25025000301|2718|318
1400000US25025000302|3227|673
1400000US25025000401|4702|491
1400000US25025000402|3672|868
1400000US25025000502|5826|432
1400000US25025000503|2062|377
1400000US25025000505|1912|319
1400000US25025000506|2397|397
1400000US25025000601|3620|480
1400000US25025000603|1763|462
1400000US25025000604|2465|369
1400000US25025000701|4111|808
1400000US25025000703|1724|203
1400000US25025000704|4043|634
1400000US25025000804|3238|702
1400000US25025000805|3123|426
1400000US25025000806|2273|224
1400000US25025000807|3092|204
1400000US25025010103|3527|206
1400000US25025010104|4662|277
1400000US25025010204|3098|276
1400000US25025010205|3850|557
1400000US25025010206|2205|704
1400000US25025010300|5099|174
1400000US25025010403|2580|540
1400000US25025010404|4363|300
1400000US25025010405|6372|399
1400000US25025010408|1280|182
1400000US25025010500|3241|458
1400000US25025010600|3220|413
1400000US25025010701|2354|303
1400000US25025010702|2163|311
1400000US25025010801|2677|320
1400000US25025010802|3170|440
1400000US25025020101|3907|629
1400000US25025020200|3124|415
1400000US25025020301|2399|465
1400000US25025020302|1201|139
1400000US25025020304|1361|160
1400000US25025020305|4213|671
1400000US25025030100|2006|400
1400000US25025030200|1549|306
1400000US25025030301|1420|392
1400000US25025030302|2372|290
1400000US25025030400|3858|525
1400000US25025030500|2219|352
1400000US25025040100|2764|336
1400000US25025040200|1586|291
1400000US25025040300|4888|606
1400000US25025040401|2783|452
1400000US25025040600|3989|438
1400000US25025040801|3984|583
1400000US25025050101|4981|977
1400000US25025050200|5908|848
1400000US25025050300|3567|481
1400000US25025050400|2270|513
1400000US25025050500|1846|264
1400000US25025050600|2425|517
1400000US25025050700|4427|735
1400000US25025050901|3981|780
1400000US25025051000|5069|703
1400000US25025051101|6223|949
1400000US25025051200|3390|411
1400000US25025060101|3693|502
1400000US25025060200|2271|432
1400000US25025060301|3622|701
1400000US25025060400|5283|772
1400000US25025060501|4476|627
1400000US25025060601|1802|339
1400000US25025060602|399|152
1400000US25025060603|1721|238
1400000US25025060604|3053|318
1400000US25025060700|1804|401
1400000US25025060800|4513|514
1400000US25025061000|2342|495
1400000US25025061101|2571|428
1400000US25025061201|1744|403
1400000US25025061202|0|14
1400000US25025061203|2524|365
1400000US25025061204|939|224
1400000US25025070102|2942|344
1400000US25025070103|647|266
1400000US25025070104|2413|409
1400000US25025070201|3415|292
1400000US25025070202|4136|538
1400000US25025070301|2660|640
1400000US25025070302|1781|247
1400000US25025070402|3341|305
1400000US25025070501|2147|329
1400000US25025070502|3687|799
1400000US25025070600|2343|431
1400000US25025070700|2504|397
1400000US25025070801|1148|389
1400000US25025070802|2247|366
1400000US25025070901|1268|267
1400000US25025070902|2273|282
1400000US25025071101|3758|504
1400000US25025071201|4285|693
1400000US25025080100|2593|336
1400000US25025080300|2065|383
1400000US25025080401|3109|477
1400000US25025080500|3485|408
1400000US25025080601|3649|401
1400000US25025080801|4425|810
1400000US25025080900|3420|474
1400000US25025081001|5230|773
1400000US25025081101|1557|299
1400000US25025081102|2935|586
1400000US25025081200|3523|539
1400000US25025081301|2635|907
1400000US25025081302|2251|379
1400000US25025081400|3442|439
1400000US25025081500|2589|453
1400000US25025081700|3676|445
1400000US25025081800|3305|606
1400000US25025081900|3304|898
1400000US25025082000|3383|666
1400000US25025082100|4052|1134
1400000US25025090100|5529|852
1400000US25025090200|3090|614
1400000US25025090300|3494|650
1400000US25025090400|3647|665
1400000US25025090600|2219|367
1400000US25025090700|4562|476
1400000US25025090901|2971|400
1400000US25025091001|3365|566
1400000US25025091100|4679|577
1400000US25025091200|3055|452
1400000US25025091300|2687|377
1400000US25025091400|3212|459
1400000US25025091500|3591|508
1400000US25025091600|2557|816
1400000US25025091700|3186|574
1400000US25025091800|3499|676
1400000US25025091900|4678|879
1400000US25025092000|6148|1035
1400000US25025092101|6190|876
1400000US25025092200|3642|688
1400000US25025092300|3890|493
1400000US25025092400|5987|1143
1400000US25025100100|6080|953
1400000US25025100200|3420|538
1400000US25025100300|3920|748
1400000US25025100400|5109|836
1400000US25025100500|7694|976
1400000US25025100601|6368|891
1400000US25025100603|2269|453
1400000US25025100700|4721|673
1400000US25025100800|5816|788
1400000US25025100900|4681|812
1400000US25025101001|6697|1001
1400000US25025101002|6369|849
1400000US25025101101|4144|850
1400000US25025101102|4733|805
1400000US25025110104|2204|300
1400000US25025110105|2702|590
1400000US25025110106|1685|570
1400000US25025110201|2251|442
1400000US25025110301|2648|354
1400000US25025110401|3508|472
1400000US25025110403|4949|557
1400000US25025110501|3204|576
1400000US25025110502|3945|693
1400000US25025110601|3038|435
1400000US25025110607|5316|693
1400000US25025120103|1823|219
1400000US25025120104|2422|405
1400000US25025120105|2382|182
1400000US25025120201|4511|642
1400000US25025120301|5044|517
1400000US25025120400|6930|801
1400000US25025120500|2543|382
1400000US25025120600|2555|442
1400000US25025120700|1905|404
1400000US25025130101|6275|810
1400000US25025130200|4516|531
1400000US25025130300|4375|443
1400000US25025130402|5275|854
1400000US25025130404|2880|300
1400000US25025130406|5781|944
1400000US25025140102|5359|704
1400000US25025140105|3641|578
1400000US25025140106|2232|295
1400000US25025140107|3290|551
1400000US25025140201|2636|793
1400000US25025140202|5952|649
1400000US25025140300|7215|1450
1400000US25025140400|8724|1066
1400000US25025160102|3659|517
1400000US25025160103|4730|916
1400000US25025160200|4444|678
1400000US25025160300|2185|258
1400000US25025160400|3356|548
1400000US25025160501|5965|986
1400000US25025160502|5070|706
1400000US25025160601|4914|1080
1400000US25025160602|5137|709
1400000US25025170101|3868|531
1400000US25025170102|4839|1188
1400000US25025170200|5163|861
1400000US25025170301|5810|1479
1400000US25025170302|4069|662
1400000US25025170400|5172|880
1400000US25025170502|3767|780
1400000US25025170503|1411|204
1400000US25025170504|3382|593
1400000US25025170601|6251|955
1400000US25025170701|2513|473
1400000US25025170702|7612|1385
1400000US25025170800|6076|1031
1400000US25025180101|5301|488
1400000US25025180200|4557|562
1400000US25025180301|3080|423
1400000US25025180400|1910|285
1400000US25025180500|3959|490
1400000US25025980101|162|224
1400000US25025980300|253|17
1400000US25025980700|2|3
1400000US25025980900|54|25
1400000US25025981000|30|42
1400000US25025981100|78|11
1400000US25025981201|0|14
1400000US25025981202|77|28
1400000US25025981300|37|21
1400000US25025981501|0|14
1400000US25025981502|0|14
1400000US25025981600|0|14
1400000US25025981700|0|14
1400000US25025981800|21|22
1400000US25025981900|0|14
1400000US25025990101|0|14
1400000US25027700100|6357|17
1400000US25027701101|4734|533
1400000US25027701102|4026|557
1400000US25027702201|1500|272
1400000US25027702202|1632|283
1400000US25027703100|4664|470
1400000US25027703200|3557|430
1400000US25027703300|3716|389
1400000US25027704201|1915|258
1400000US25027704202|1173|99
1400000US25027705101|3443|561
1400000US25027705102|4744|564
1400000US25027706100|4339|23
1400000US25027707100|3952|467
1400000US25027707200|2037|386
1400000US25027707300|3945|514
1400000US25027707400|4951|519
1400000US25027707500|6190|509
1400000US25027708100|8289|21
1400000US25027709100|4632|578
1400000US25027709201|7649|907
1400000US25027709203|2955|456
1400000US25027709204|4066|875
1400000US25027709400|5034|736
1400000US25027709501|2518|472
1400000US25027709502|5997|729
1400000US25027709600|2652|517
1400000US25027709701|5824|865
1400000US25027709702|2370|282
1400000US25027710100|2907|415
1400000US25027710200|6762|896
1400000US25027710300|3671|494
1400000US25027710400|2244|332
1400000US25027710500|3097|531
1400000US25027710601|3262|437
1400000US25027710602|4582|958
1400000US25027710700|1540|294
1400000US25027710800|4702|630
1400000US25027711000|3741|564
1400000US25027711100|5125|585
1400000US25027712101|7888|444
1400000US25027712102|3916|444
1400000US25027713100|8470|18
1400000US25027715100|5698|30
1400000US25027716101|3672|520
1400000US25027716102|5031|694
1400000US25027716200|2884|492
1400000US25027716300|3843|509
1400000US25027717100|3311|35
1400000US25027718100|4896|16
1400000US25027719100|8111|35
1400000US25027720100|3500|21
1400000US25027721101|1623|115
1400000US25027721103|5735|555
1400000US25027721104|3467|558
1400000US25027722100|5535|16
1400000US25027723100|3596|131
1400000US25027724100|3830|22
1400000US25027725100|4739|25
1400000US25027726100|6441|612
1400000US25027726200|5520|611
1400000US25027727100|4996|21
1400000US25027728100|5371|456
1400000US25027728200|4144|405
1400000US25027728300|4875|375
1400000US25027728400|5495|406
1400000US25027729100|4942|285
1400000US25027729200|2790|287
1400000US25027730100|6866|803
1400000US25027730200|6927|729
1400000US25027730300|5264|709
1400000US25027730401|6152|793
1400000US25027730402|2062|227
1400000US25027730500|4126|586
1400000US25027730600|9258|1068
1400000US25027730700|7830|921
1400000US25027730801|4025|460
1400000US25027730802|2203|451
1400000US25027730901|3926|717
1400000US25027730902|3924|318
1400000US25027731001|2862|488
1400000US25027731002|6546|632
1400000US25027731101|3644|541
1400000US25027731102|3630|674
1400000US25027731202|1561|18
1400000US25027731203|5903|942
1400000US25027731204|2504|422
1400000US25027731300|5345|709
1400000US25027731400|5020|608
1400000US25027731500|5552|814
1400000US25027731601|4253|789
1400000US25027731602|2989|251
1400000US25027731700|3711|630
1400000US25027731801|2985|402
1400000US25027731802|4303|609
1400000US25027731900|6133|936
1400000US25027732001|3839|434
1400000US25027732002|4808|660
1400000US25027732201|2894|434
1400000US25027732202|4011|717
1400000US25027732203|3067|483
1400000US25027732301|4662|819
1400000US25027732302|4558|521
1400000US25027732400|7426|1224
1400000US25027732500|1902|262
1400000US25027732600|4954|717
1400000US25027732700|4139|643
1400000US25027732801|5700|947
1400000US25027732802|4260|391
1400000US25027732901|7867|828
1400000US25027732902|2731|40
1400000US25027733000|4087|755
1400000US25027733101|2543|520
1400000US25027733102|2549|354
1400000US25027735100|6507|586
1400000US25027735200|4569|587
1400000US25027736100|2692|283
1400000US25027736200|3867|445
1400000US25027736300|2598|278
1400000US25027736400|3067|367
1400000US25027736500|4616|403
1400000US25027737100|5285|589
1400000US25027737200|1675|310
1400000US25027737300|6939|564
1400000US25027738100|5090|467
1400000US25027738201|4793|657
1400000US25027738202|6249|511
1400000US25027739101|4610|463
1400000US25027739102|5552|899
1400000US25027739201|3707|613
1400000US25027739202|3548|505
1400000US25027739300|4430|518
1400000US25027739401|6591|681
1400000US25027739402|2543|477
1400000US25027739500|7459|859
1400000US25027740101|6499|484
1400000US25027740102|6015|469
1400000US25027740200|3180|454
1400000US25027741101|4735|486
1400000US25027741102|5706|482
1400000US25027742300|4234|447
1400000US25027742401|5896|578
1400000US25027742402|4857|407
1400000US25027743100|8095|43
1400000US25027744102|5504|746
1400000US25027744103|2963|424
1400000US25027744104|4691|534
1400000US25027744201|3177|722
1400000US25027744202|5268|520
1400000US25027744300|4211|627
1400000US25027744400|4490|683
1400000US25027745100|6024|20
1400000US25027746100|6266|18
1400000US25027747101|5230|436
1400000US25027747102|3981|434
1400000US25027748100|3156|26
1400000US25027749100|8322|561
1400000US25027749200|5996|563
1400000US25027750100|6339|580
1400000US25027750200|7061|526
1400000US25027750300|2958|406
1400000US25027751101|6198|385
1400000US25027751102|3185|387
1400000US25027752101|5891|514
1400000US25027752102|3205|514
1400000US25027753100|7753|752
1400000US25027753200|5596|750
1400000US25027754100|6943|540
1400000US25027754200|3758|456
1400000US25027754300|2889|482
1400000US25027754400|4084|462
1400000US25027755100|3373|427
1400000US25027755201|4213|550
1400000US25027755202|4300|484
1400000US25027756101|5110|648
1400000US25027756102|8249|648
1400000US25027757100|5014|571
1400000US25027757200|2295|322
1400000US25027757300|3205|558
1400000US25027757400|2730|371
1400000US25027757500|4562|501
1400000US25027758101|1836|194
1400000US25027758103|4622|362
1400000US25027758104|3431|377
1400000US25027759100|2120|233
1400000US25027760100|3442|15
1400000US25027761100|4981|17
1400000US25027761200|6604|549
1400000US25027761300|3639|520
1400000US25027761401|4371|286
1400000US25027761402|2510|287
